genotype,target_id,ens_gene,ext_gene,b,se_b,qval,regulation,code
egl-9;vhl-1,Y49E10.29,WBGene00045239,Y49E10.29,0.9159914839327,0.139861433495699,3.1223600608096396e-09,candidate for direct regulation,a
rhy-1,Y49E10.29,WBGene00045239,Y49E10.29,0.82966768991716,0.139861433495699,1.6511244981993596e-07,candidate for direct regulation,e
vhl-1,Y49E10.29,WBGene00045239,Y49E10.29,0.686825537347582,0.139861433495699,7.24212661858867e-05,candidate for direct regulation,d
egl-9,Y49E10.29,WBGene00045239,Y49E10.29,1.03755893003018,0.139861433495699,9.45715887869306e-12,candidate for direct regulation,b
hif-1,Y49E10.29,WBGene00045239,Y49E10.29,0.0595952762005185,0.139861433495699,0.9448752480843292,candidate for direct regulation,c
egl-9 hif-1,Y49E10.29,WBGene00045239,Y49E10.29,0.397792379403998,0.139861433495699,0.107351970978343,candidate for direct regulation,f
hif-1,Y4C6B.4a,WBGene00021158,Y4C6B.4,-0.801313541555655,0.5701057982927961,0.5810262009642989,candidate for indirect regulation,c
egl-9,Y4C6B.4a,WBGene00021158,Y4C6B.4,-1.66062728897987,0.5701057982927961,0.0350283837134806,candidate for indirect regulation,b
egl-9 hif-1,Y4C6B.4a,WBGene00021158,Y4C6B.4,-0.18085202222824495,0.5701057982927961,0.996617371035187,candidate for indirect regulation,f
fog-2,Y4C6B.4a,WBGene00021158,Y4C6B.4,0.830142455629525,0.8062513519332131,0.7082391578218041,candidate for direct regulation,g
vhl-1,Y4C6B.4a,WBGene00021158,Y4C6B.4,-0.919380437496378,0.5701057982927961,0.517357771382063,candidate for indirect regulation,d
rhy-1,Y4C6B.4a,WBGene00021158,Y4C6B.4,-0.7539823204261559,0.5701057982927961,0.528893181030696,candidate for indirect regulation,e
egl-9;vhl-1,Y4C6B.4a,WBGene00021158,Y4C6B.4,-1.3379691951559398,0.5701057982927961,0.0972838666280835,candidate for indirect regulation,a
egl-9;vhl-1,Y4C6B.6,WBGene00021160,gba-4,-1.7756484561226895,0.303350861050431,2.0266884417035399e-07,candidate for indirect regulation,a
hif-1,Y4C6B.6,WBGene00021160,gba-4,0.277468141179521,0.303350861050431,0.781426714342123,candidate for direct regulation,c
vhl-1,Y4C6B.6,WBGene00021160,gba-4,-1.94251633704781,0.303350861050431,2.32211142219328e-08,candidate for indirect regulation,d
egl-9 hif-1,Y4C6B.6,WBGene00021160,gba-4,0.0722739410244627,0.303350861050431,0.999683085911966,candidate for direct regulation,f
egl-9,Y4C6B.6,WBGene00021160,gba-4,-1.76871764316313,0.303350861050431,2.36016587099472e-07,candidate for indirect regulation,b
rhy-1,Y4C6B.6,WBGene00021160,gba-4,-0.446549768092299,0.303350861050431,0.446198906654344,candidate for indirect regulation,e
fog-2,Y4C6B.6,WBGene00021160,gba-4,-1.14592593218494,0.429002901855076,0.0601514238024256,candidate for indirect regulation,g
egl-9,Y51A2D.10a,WBGene00013078,ttr-25,-0.353310725547904,0.0951805477416699,0.0031473424718200197,candidate for indirect regulation,b
fog-2,Y51A2D.10a,WBGene00013078,ttr-25,-0.0850064248412033,0.13460562149037,0.922115928622688,candidate for indirect regulation,g
egl-9 hif-1,Y51A2D.10a,WBGene00013078,ttr-25,-0.0468240135660891,0.0951805477416699,0.972375424371356,candidate for indirect regulation,f
egl-9;vhl-1,Y51A2D.10a,WBGene00013078,ttr-25,-0.24167410478517895,0.0951805477416699,0.06476682253550599,candidate for indirect regulation,a
hif-1,Y51A2D.10a,WBGene00013078,ttr-25,-0.0281303786642198,0.0951805477416699,0.975818343041563,candidate for indirect regulation,c
rhy-1,Y51A2D.10a,WBGene00013078,ttr-25,-0.482911753221355,0.0951805477416699,1.2333796322112101e-05,candidate for indirect regulation,e
vhl-1,Y51A2D.10a,WBGene00013078,ttr-25,-0.23059684513429105,0.0951805477416699,0.175663797767619,candidate for indirect regulation,d
vhl-1,Y51A2D.11.1,WBGene00013079,ttr-26,0.321294313253482,0.336077809588046,0.8287929933640319,candidate for direct regulation,d
fog-2,Y51A2D.11.1,WBGene00013079,ttr-26,-0.662114776215124,0.475285796332058,0.5017228016592,candidate for indirect regulation,g
egl-9 hif-1,Y51A2D.11.1,WBGene00013079,ttr-26,0.18491353833885504,0.3360778095880469,0.9613036430888808,candidate for direct regulation,f
egl-9,Y51A2D.11.1,WBGene00013079,ttr-26,1.2527788567079,0.3360778095880469,0.00299729191229201,candidate for direct regulation,b
hif-1,Y51A2D.11.1,WBGene00013079,ttr-26,0.867055451170758,0.3360778095880469,0.139731450015077,candidate for direct regulation,c
rhy-1,Y51A2D.11.1,WBGene00013079,ttr-26,1.6147341577311498,0.3360778095880469,4.2608041737529295e-05,candidate for direct regulation,e
egl-9;vhl-1,Y51A2D.11.1,WBGene00013079,ttr-26,1.7822152622338998,0.3360778095880469,3.54992058075535e-06,candidate for direct regulation,a
egl-9;vhl-1,Y51A2D.18,WBGene00013083,Y51A2D.18,-0.495267078438759,0.126542360828305,0.00128352309527034,candidate for indirect regulation,a
fog-2,Y51A2D.18,WBGene00013083,Y51A2D.18,0.835057745069236,0.178957922898099,7.799188538974829e-05,candidate for direct regulation,g
egl-9 hif-1,Y51A2D.18,WBGene00013083,Y51A2D.18,0.110286908445932,0.126542360828305,0.8934571003713191,candidate for direct regulation,f
rhy-1,Y51A2D.18,WBGene00013083,Y51A2D.18,-0.347430255500058,0.126542360828305,0.0463011195611846,candidate for indirect regulation,e
vhl-1,Y51A2D.18,WBGene00013083,Y51A2D.18,-0.31961427549644394,0.126542360828305,0.144846159802736,candidate for indirect regulation,d
egl-9,Y51A2D.18,WBGene00013083,Y51A2D.18,-0.589262704077061,0.126542360828305,7.98968469498503e-05,candidate for indirect regulation,b
hif-1,Y51A2D.18,WBGene00013083,Y51A2D.18,-0.008920275831736029,0.126542360828305,0.998748790535547,candidate for indirect regulation,c
vhl-1,Y51H1A.5,WBGene00001838,hda-10,0.183538232734716,0.098133707331515,0.38861013649333,candidate for direct regulation,d
egl-9 hif-1,Y51H1A.5,WBGene00001838,hda-10,0.275729446197138,0.098133707331515,0.115248197385749,candidate for direct regulation,f
rhy-1,Y51H1A.5,WBGene00001838,hda-10,0.20283772013749304,0.098133707331515,0.189957667334221,candidate for direct regulation,e
egl-9;vhl-1,Y51H1A.5,WBGene00001838,hda-10,0.35205622343381504,0.098133707331515,0.0038309788670069897,candidate for direct regulation,a
fog-2,Y51H1A.5,WBGene00001838,hda-10,0.204661174395624,0.138782019834181,0.456840712561683,candidate for direct regulation,g
egl-9,Y51H1A.5,WBGene00001838,hda-10,0.333603006177179,0.098133707331515,0.008824145766324079,candidate for direct regulation,b
hif-1,Y51H1A.5,WBGene00001838,hda-10,0.239756551622538,0.098133707331515,0.174523791462074,candidate for direct regulation,c
hif-1,Y51H4A.7.2,WBGene00013103,Y51H4A.7,0.214636344488812,0.32800910121159604,0.8725428912924209,candidate for direct regulation,c
rhy-1,Y51H4A.7.2,WBGene00013103,Y51H4A.7,-0.809299108839473,0.32800910121159604,0.0874919698634623,candidate for indirect regulation,e
egl-9,Y51H4A.7.2,WBGene00013103,Y51H4A.7,-1.324001412939,0.32800910121159604,0.000982953971905157,candidate for indirect regulation,b
egl-9;vhl-1,Y51H4A.7.2,WBGene00013103,Y51H4A.7,-0.963183675917084,0.32800910121159604,0.0249034448427872,candidate for indirect regulation,a
vhl-1,Y51H4A.7.2,WBGene00013103,Y51H4A.7,0.0731825481288744,0.32800910121159604,0.99942722817217,candidate for direct regulation,d
fog-2,Y51H4A.7.2,WBGene00013103,Y51H4A.7,1.31267420400695,0.463874919515249,0.0421365590556596,candidate for direct regulation,g
egl-9 hif-1,Y51H4A.7.2,WBGene00013103,Y51H4A.7,-0.00508778167778567,0.32800910121159604,0.999683085911966,candidate for indirect regulation,f
egl-9 hif-1,Y53C12B.7,WBGene00013146,Y53C12B.7,0.47841216113304,0.468090906316119,0.855309881821423,candidate for direct regulation,f
rhy-1,Y53C12B.7,WBGene00013146,Y53C12B.7,1.26452258244172,0.468090906316119,0.0516534342917774,candidate for direct regulation,e
vhl-1,Y53C12B.7,WBGene00013146,Y53C12B.7,1.29265652912081,0.468090906316119,0.0897524499326776,candidate for direct regulation,d
egl-9,Y53C12B.7,WBGene00013146,Y53C12B.7,1.4748792862522,0.468090906316119,0.0183252816639242,candidate for direct regulation,b
hif-1,Y53C12B.7,WBGene00013146,Y53C12B.7,0.7622137703630341,0.468090906316119,0.481588463280042,candidate for direct regulation,c
egl-9;vhl-1,Y53C12B.7,WBGene00013146,Y53C12B.7,1.2307830518219698,0.468090906316119,0.0525592273534744,candidate for direct regulation,a
fog-2,Y53C12B.7,WBGene00013146,Y53C12B.7,-0.6060144790313959,0.66198050813577,0.7760455415935971,candidate for indirect regulation,g
hif-1,Y53F4B.31,WBGene00001776,gst-28,0.208383151758647,0.165418055397353,0.64801066584114,candidate for direct regulation,c
fog-2,Y53F4B.31,WBGene00001776,gst-28,-1.05936452014699,0.23393645740432106,0.000139934448909717,candidate for indirect regulation,g
rhy-1,Y53F4B.31,WBGene00001776,gst-28,-1.02651163003712,0.165418055397353,3.6040036724777e-08,candidate for indirect regulation,e
egl-9;vhl-1,Y53F4B.31,WBGene00001776,gst-28,-1.12591102752042,0.165418055397353,5.98274930945339e-10,candidate for indirect regulation,a
egl-9,Y53F4B.31,WBGene00001776,gst-28,-0.8900777634131479,0.165418055397353,2.57980140972931e-06,candidate for indirect regulation,b
egl-9 hif-1,Y53F4B.31,WBGene00001776,gst-28,-0.471995173248469,0.165418055397353,0.106051078165015,candidate for indirect regulation,f
vhl-1,Y53F4B.31,WBGene00001776,gst-28,-0.524758959360218,0.165418055397353,0.0350691263220644,candidate for indirect regulation,d
egl-9 hif-1,Y53F4B.33,WBGene00001787,gst-39,-0.25813972026965304,0.201891884780932,0.7628730906487909,candidate for indirect regulation,f
egl-9;vhl-1,Y53F4B.33,WBGene00001787,gst-39,-1.09866829720722,0.201891884780932,1.76362797017466e-06,candidate for indirect regulation,a
fog-2,Y53F4B.33,WBGene00001787,gst-39,0.540419877751512,0.28551824159026096,0.25812410904995897,candidate for direct regulation,g
hif-1,Y53F4B.33,WBGene00001787,gst-39,0.514304501325467,0.201891884780932,0.147327454522683,candidate for direct regulation,c
rhy-1,Y53F4B.33,WBGene00001787,gst-39,-0.344249696458318,0.201891884780932,0.33332428510402,candidate for indirect regulation,e
egl-9,Y53F4B.33,WBGene00001787,gst-39,-0.7081585221673811,0.201891884780932,0.00622626525883387,candidate for indirect regulation,b
vhl-1,Y53F4B.33,WBGene00001787,gst-39,-0.32006105794027195,0.201891884780932,0.529987430793876,candidate for indirect regulation,d
fog-2,Y53G8AL.2,WBGene00021800,Y53G8AL.2,0.174070894334855,0.098552517801474,0.311356483127814,candidate for direct regulation,g
egl-9,Y53G8AL.2,WBGene00021800,Y53G8AL.2,-0.250796663904888,0.0696871536404301,0.00460977546513404,candidate for indirect regulation,b
rhy-1,Y53G8AL.2,WBGene00021800,Y53G8AL.2,-0.359692741105254,0.0696871536404301,8.2751345367683e-06,candidate for indirect regulation,e
hif-1,Y53G8AL.2,WBGene00021800,Y53G8AL.2,0.0388019229239487,0.0696871536404301,0.9050715388548192,candidate for direct regulation,c
vhl-1,Y53G8AL.2,WBGene00021800,Y53G8AL.2,-0.279479055423435,0.0696871536404301,0.0027560422136847103,candidate for indirect regulation,d
egl-9;vhl-1,Y53G8AL.2,WBGene00021800,Y53G8AL.2,-0.21803096580800105,0.0696871536404301,0.0148243507864537,candidate for indirect regulation,a
egl-9 hif-1,Y53G8AL.2,WBGene00021800,Y53G8AL.2,-0.0834310098379443,0.0696871536404301,0.7944988556961631,candidate for indirect regulation,f
fog-2,Y53G8B.2,WBGene00021818,Y53G8B.2,0.37025590833067296,0.217509115983163,0.33977179199613505,candidate for direct regulation,g
egl-9,Y53G8B.2,WBGene00021818,Y53G8B.2,0.642404975693918,0.153802170881586,0.000572797822243002,candidate for direct regulation,b
egl-9 hif-1,Y53G8B.2,WBGene00021818,Y53G8B.2,-0.121107590749153,0.153802170881586,0.913341858434509,candidate for indirect regulation,f
rhy-1,Y53G8B.2,WBGene00021818,Y53G8B.2,0.106327414024392,0.153802170881586,0.830847640129966,candidate for direct regulation,e
hif-1,Y53G8B.2,WBGene00021818,Y53G8B.2,-0.219285504439983,0.153802170881586,0.573110736922452,candidate for indirect regulation,c
egl-9;vhl-1,Y53G8B.2,WBGene00021818,Y53G8B.2,0.96437618317691,0.153802170881586,1.75740170690658e-08,candidate for direct regulation,a
vhl-1,Y53G8B.2,WBGene00021818,Y53G8B.2,0.559327071311593,0.153802170881586,0.00917136373366183,candidate for direct regulation,d
egl-9;vhl-1,Y53H1B.2,WBGene00013181,Y53H1B.2,-0.220574738409545,0.07102046317421,0.0158164064168813,candidate for indirect regulation,a
hif-1,Y53H1B.2,WBGene00013181,Y53H1B.2,0.009413986835457121,0.07102046317421,0.99559565147312,candidate for direct regulation,c
egl-9,Y53H1B.2,WBGene00013181,Y53H1B.2,-0.43940991469802,0.07102046317421,3.0095954105760096e-08,candidate for indirect regulation,b
vhl-1,Y53H1B.2,WBGene00013181,Y53H1B.2,-0.215615703930175,0.07102046317421,0.0489201759854631,candidate for indirect regulation,d
rhy-1,Y53H1B.2,WBGene00013181,Y53H1B.2,-0.029095712059263,0.07102046317421,0.933171173018278,candidate for indirect regulation,e
fog-2,Y53H1B.2,WBGene00013181,Y53H1B.2,-0.794011565030738,0.100438102226987,2.77077928249524e-13,candidate for indirect regulation,g
egl-9 hif-1,Y53H1B.2,WBGene00013181,Y53H1B.2,0.0734036004519493,0.07102046317421,0.851284055893462,candidate for direct regulation,f
egl-9 hif-1,Y54E10A.10,WBGene00021830,Y54E10A.10,-0.285449170339745,0.0780958220135078,0.0148861246208164,candidate for indirect regulation,f
egl-9;vhl-1,Y54E10A.10,WBGene00021830,Y54E10A.10,-0.3919191987859579,0.0780958220135078,1.42781172023522e-05,candidate for indirect regulation,a
egl-9,Y54E10A.10,WBGene00021830,Y54E10A.10,-0.33481717614244,0.0780958220135078,0.000373639731546092,candidate for indirect regulation,b
fog-2,Y54E10A.10,WBGene00021830,Y54E10A.10,0.21806469989923,0.11044417065617802,0.225731655351631,candidate for direct regulation,g
vhl-1,Y54E10A.10,WBGene00021830,Y54E10A.10,-0.301129528193813,0.0780958220135078,0.00458385263825996,candidate for indirect regulation,d
rhy-1,Y54E10A.10,WBGene00021830,Y54E10A.10,-0.318449160355559,0.0780958220135078,0.000790472205729761,candidate for indirect regulation,e
hif-1,Y54E10A.10,WBGene00021830,Y54E10A.10,-0.22037217749375695,0.0780958220135078,0.0906276694629218,candidate for indirect regulation,c
fog-2,Y54F10AM.6,WBGene00021850,Y54F10AM.6,-0.6371804756810671,0.776614102244843,0.829122417478388,candidate for indirect regulation,g
egl-9,Y54F10AM.6,WBGene00021850,Y54F10AM.6,1.94304776351518,0.5491490980624311,0.00564667840168814,candidate for direct regulation,b
hif-1,Y54F10AM.6,WBGene00021850,Y54F10AM.6,0.6723785011756529,0.5491490980624311,0.666561922947538,candidate for direct regulation,c
vhl-1,Y54F10AM.6,WBGene00021850,Y54F10AM.6,0.9937782007486992,0.5491490980624311,0.4182747755425271,candidate for direct regulation,d
egl-9 hif-1,Y54F10AM.6,WBGene00021850,Y54F10AM.6,1.20717861953476,0.5491490980624311,0.326107955960766,candidate for direct regulation,f
egl-9;vhl-1,Y54F10AM.6,WBGene00021850,Y54F10AM.6,1.3654368839275102,0.5491490980624311,0.0727779076107494,candidate for direct regulation,a
rhy-1,Y54F10AM.6,WBGene00021850,Y54F10AM.6,1.95123612532372,0.5491490980624311,0.00475403810564957,candidate for direct regulation,e
fog-2,Y54F10BL.1,WBGene00044676,fbxa-42,1.28588064848426,0.410035113531641,0.0191262498372161,candidate for direct regulation,g
egl-9,Y54F10BL.1,WBGene00044676,fbxa-42,1.2523902667737,0.2899386093028189,0.000329817919335323,candidate for direct regulation,b
egl-9;vhl-1,Y54F10BL.1,WBGene00044676,fbxa-42,0.6878997091041279,0.2899386093028189,0.0922659114954446,candidate for direct regulation,a
hif-1,Y54F10BL.1,WBGene00044676,fbxa-42,0.0129769024396719,0.2899386093028189,0.99882638982788,candidate for direct regulation,c
vhl-1,Y54F10BL.1,WBGene00044676,fbxa-42,0.461580821655034,0.2899386093028189,0.526031987514026,candidate for direct regulation,d
egl-9 hif-1,Y54F10BL.1,WBGene00044676,fbxa-42,0.24675911306927106,0.2899386093028189,0.898769257497892,candidate for direct regulation,f
rhy-1,Y54F10BL.1,WBGene00044676,fbxa-42,1.12163430537576,0.2899386093028189,0.0016772707447477,candidate for direct regulation,e
vhl-1,Y54G11A.7,WBGene00013216,Y54G11A.7,1.2202505256041398,0.134146051134484,5.66760784687769e-17,candidate for direct regulation,d
hif-1,Y54G11A.7,WBGene00013216,Y54G11A.7,0.27090156611229105,0.134146051134484,0.313307497589445,candidate for direct regulation,c
fog-2,Y54G11A.7,WBGene00013216,Y54G11A.7,-0.228231020993144,0.189711164853182,0.607927723032784,candidate for indirect regulation,g
egl-9 hif-1,Y54G11A.7,WBGene00013216,Y54G11A.7,-0.16859099490434698,0.134146051134484,0.7707782161209041,candidate for indirect regulation,f
egl-9,Y54G11A.7,WBGene00013216,Y54G11A.7,0.90340382879219,0.134146051134484,9.89873570470796e-10,candidate for direct regulation,b
rhy-1,Y54G11A.7,WBGene00013216,Y54G11A.7,0.168109967113858,0.134146051134484,0.567922512391353,candidate for direct regulation,e
egl-9;vhl-1,Y54G11A.7,WBGene00013216,Y54G11A.7,0.9813810100014358,0.134146051134484,1.8182943480434896e-11,candidate for direct regulation,a
vhl-1,Y54G2A.10a,WBGene00021875,Y54G2A.10,-0.00866193200649187,0.389793770410848,0.999948251120488,candidate for indirect regulation,d
fog-2,Y54G2A.10a,WBGene00021875,Y54G2A.10,0.238561786007972,0.551251636643566,0.99907596185859,candidate for direct regulation,g
rhy-1,Y54G2A.10a,WBGene00021875,Y54G2A.10,-0.783839318986164,0.389793770410848,0.209159423448468,candidate for indirect regulation,e
egl-9 hif-1,Y54G2A.10a,WBGene00021875,Y54G2A.10,-0.247741407806909,0.389793770410848,0.941560721414537,candidate for indirect regulation,f
hif-1,Y54G2A.10a,WBGene00021875,Y54G2A.10,0.229143918640675,0.389793770410848,0.8948545628374399,candidate for direct regulation,c
egl-9;vhl-1,Y54G2A.10a,WBGene00021875,Y54G2A.10,-1.62331686826773,0.389793770410848,0.000517424676798296,candidate for indirect regulation,a
egl-9,Y54G2A.10a,WBGene00021875,Y54G2A.10,-2.15684158124735,0.389793770410848,1.17920115480514e-06,candidate for indirect regulation,b
egl-9 hif-1,Y54G2A.11a,WBGene00021876,Y54G2A.11,0.00565123176620485,0.235672295261842,0.999683085911966,candidate for direct regulation,f
rhy-1,Y54G2A.11a,WBGene00021876,Y54G2A.11,1.32643963157244,0.235672295261842,8.42024939483815e-07,candidate for direct regulation,e
fog-2,Y54G2A.11a,WBGene00021876,Y54G2A.11,-0.7333087431537231,0.333290956234894,0.15335892513779198,candidate for indirect regulation,g
vhl-1,Y54G2A.11a,WBGene00021876,Y54G2A.11,0.0275711142441486,0.235672295261842,0.999948251120488,candidate for direct regulation,d
hif-1,Y54G2A.11a,WBGene00021876,Y54G2A.11,-0.098104671278032,0.235672295261842,0.948158048001823,candidate for indirect regulation,c
egl-9;vhl-1,Y54G2A.11a,WBGene00021876,Y54G2A.11,0.6990975358049061,0.235672295261842,0.022963396929721,candidate for direct regulation,a
egl-9,Y54G2A.11a,WBGene00021876,Y54G2A.11,1.37086917022161,0.235672295261842,2.53488220392117e-07,candidate for direct regulation,b
vhl-1,Y54G2A.35a,WBGene00021897,ser-6,0.608359697936296,0.569519590939674,0.7843575950680821,candidate for direct regulation,d
egl-9;vhl-1,Y54G2A.35a,WBGene00021897,ser-6,2.26357379700921,0.569519590939674,0.00103445255858653,candidate for direct regulation,a
